id,country,name,address,focus,source_page
13926,Netherlands,Vereniging van Fabrikanten van Industriële Gassen en Carbid,"Van Boshuizenstr 12, 1083 BA Amsterdam - T: (020) 5411234",Gas; Chem Prod,image00227.jpg
13927,Netherlands,Vereniging van Fabrikanten van Verlichtingsartikelen en Aanverwante Bedrijven,"Jan Toebacklaan 19, 1412 JZ Naarden",Lamps & Light,image00227.jpg
13928,Netherlands,Vereniging van Financieringsondernemingen in Nederland (VFN),"Hoge Nieuwstr 28A, 2514 EL Den Haag - T: (070) 658474 - Founded: 1928; Members: 30; Member/Branch of: EUROFINAS",Credit Serv,image00227.jpg
13929,Netherlands,Vereniging van Grootbedrijven in Levensmiddelen (VGL),"Postbus 422, 1180 AK Amstelveen - T: (020) 438071 - Founded: 1935; Members: 20",Food,image00227.jpg
13930,Netherlands,Vereniging van Groothandelaren in Bloemkwekerijprodukten (VGB),"Postbus 1104, 1430 BC Aalsmeer - T: (02977) 21955",Flowers,image00227.jpg
13931,Netherlands,Vereniging van Groothandelaren in Boteren en Boterconcentraten (VGB) / Association of Butter and Butter-Oil Wholesalers,"Patrijsweg 58, 2289 EX Rijswijk - T: (070) 4131910; Fax: 3369454 - Founded: 1991; Members: 18 - Gen Secr: P.J. Poot",Milk & Dairy Prod,image00228.jpg
13932,Netherlands,Vereniging van Groothandelaren in Katoenen Kunstzijde-Afvallen,"Postbus 3, 7480 AA Haaksbergen - T: 1341",Waste Mat,image00228.jpg
13933,Netherlands,Vereniging van Groothandelaren in Melkproducten (VGM) / Association of Wholesalers in Milk Products,"Patrijsweg 58, 2289 EX Rijswijk - T: (070) 4131910; Fax: 3369454 - Members: 28 - Gen Secr: P.J. Poot",Milk & Dairy Prod,image00228.jpg
13934,Netherlands,Vereniging van Groothandelaren in Woningtextiel (VGW),"Brediusweg 33, 1401 AB Bussum - T: (02159) 18041",Textiles,image00228.jpg
13935,Netherlands,Vereniging van Groothandelbedrijven in Alcoholhoudende en Alcoholvrije Dranken / Association of Alcoholic and Non-Alcoholic Drinks Superstores,"Postbus 715, 2700 AS Zoetermeer - T: (079) 3421501; Fax: 3424648; E-mail: info@raadndh.nl - Pres: S. Veenstra",Alco Bev,image00228.jpg
13936,Netherlands,Vereniging van Groothandelbedrijven in Levensmiddelen (VGL) / Association of Food Wholesalers,"Postbus 715, 2700 AS Zoetermeer - T: (079) 3421501; Fax: 3424648; E-mail: info@raadndh.nl - Members: 15 - Gen Secr: A.C.P.J. Vermeulen",Food,image00228.jpg
13937,Netherlands,Vereniging van Groothandelbedrijven in Textiel (FENECON) / Association of Textile Wholesalers,"Postbus 69265, 1060 CH Amsterdam - T: (020) 5121416; Fax: 6170634; E-mail: http://www.fenecon.nl - Members: 330 - Gen Secr: Han Bekke",Textiles,image00228.jpg
13938,Netherlands,Vereniging van Handelaren in Bouwmaterialen in Nederland (HIBIN),"Keizersgracht 11-13, 1015 CC Amsterdam - T: (020) 223565 - Founded: 1905; Members: 620",Constr Mat & Parts,image00228.jpg
13939,Netherlands,"Vereniging van Handelaren in Fourage-, Kunstmest-, Hooi-, Stro en Ruwvoeders te Leeuwarden","Postbus 38, 8560 AA Balk - T: 14025",Fertl; Hay & Straw,image00228.jpg
13940,Netherlands,Vereniging van Handelaren in Landbouwwerktuigen en Tractoren,"Den Hamstr 18, 3451 BN Vleuten - T: 1424",Tools; Agri,image00228.jpg
13941,Netherlands,Vereniging van Handelaren in Oude Kunst in Nederland (VHOK),"Keizersgracht 708, 1017 EW Amsterdam - T: (020) 238904 - Founded: 1912; Members: 68",Ant & Arts,image00228.jpg
13942,Netherlands,Vereniging van Handelaren in Speciaalstaal,"Koninginnegracht 32, 2514 AC Den Haag - T: (070) 3450200; Fax: 3636881; E-mail: info@k32.nl; Internet: http://www.k32.nl - Founded: 1949; Members: 28; Member/Branch of: FIANATM, FENA - Pres: G.J. Kouwenhaven; Gen Secr: Dr. F.R.M. Geurts",Iron & Steel,image00228.jpg
13943,Netherlands,Vereniging van Helpallen-importeurs,"Middelweg 52, 2841 LC Moordrecht - T: 2585",Constr Mat & Parts,image00228.jpg
13944,Netherlands,Vereniging van Hoger KLM Personeel,"Postbus 7529, 1117 ZG Schiphol - T: (020) 6484649; Fax: 6484669; Internet: http://www.hetnet.nl - Founded: 1960",Managers; Air Traff,image00228.jpg
13945,Netherlands,Vereniging van Hoger Personeel bij de Arnhemse Instellingen der Elektriciteitsbedrijven,"Van Ruisdaalstr 58, 6814 KZ Arnhem - T: (085) 451690",Managers; Energy,image00228.jpg
13946,Netherlands,Vereniging van Hoger Personeel der Hollandse Signaalapparaten,"Bomsestr 59, 7556 BA Hengelo - T: (074) 23774",Managers; Signs,image00228.jpg
13947,Netherlands,Vereniging van Hoger Personeel der Koninklijke Nederlandse Papierfabrieken,"Picardlaan 27, 6213 BS Maastricht - T: (043) 16255",Managers; Paper & Pulp,image00228.jpg
13948,Netherlands,Vereniging van Hoger Personeel van de Groep Technische Installatie,"H.A. Lorentzweg 11, 1402 CA Bussum - T: (02159) 15625","Managers; Mach, Locks, Fitt",image00228.jpg
13949,Netherlands,Vereniging van Hoger Personeel Vroom en Dreesmann,"Franciscushof 27, 4133 BA Vianen - T: 3875",Managers,image00228.jpg
13950,Netherlands,Vereniging van Hoger Spoorweg Personeel,"Singel 125, 1012 VH Amsterdam - T: (020) 63081",Managers; Railw & Railw Equip,image00228.jpg
13951,Netherlands,Vereniging van Importeurs van Frozen Meat Importers,"Sir Winston Churchill 275, 2288 EA Rijswijk - T: (070) 3409966; Fax: 3409977; E-mail: info@cov.nl - Gen Secr: J.J. Ramekers; M. Klessans",Meat & Meat Prod,image00228.jpg
13952,Netherlands,Vereniging van Gedistilleerde Dranken,"Van Eeghenlaan 27, 1071 EN Amsterdam - T: (020) 6730331; Fax: 6645466; E-mail: vigd-branche.nl; Internet: http://www.vigd-branche.nl - Founded: 1950; Members: 18 - Pres: A.Y. Van der Meulen; Gen Secr: R.J.B. Wallast Groenewoud",Alco Bev,image00228.jpg
13953,Netherlands,Vereniging van In- en Verkoopcombinaties (VIV),"Posibus 262, 2260 AG Leidschendam - T: (070) 3010194; Fax: 3010198",Commerce,image00228.jpg
13954,Netherlands,"Vereniging van Ingenieurs van Defensie, Den Haag",(defunct),Def,image00228.jpg
13955,Netherlands,Vereniging van Landmeetkundigen,"Berkenlaan 129, 5271 NG Sint Michielsgestel - T: 3409",Eng & Techn,image00228.jpg
13956,Netherlands,Vereniging van Leveranciers van Electrotechnische Toestellen (VLET),"Reileplein 1, 5000 LG Tilburg - T: (013) 654400",Electric Equipm,image00228.jpg
13957,Netherlands,Vereniging van Leveranciers van Huishoudelijke Apparaten in Nederland (VLEHAN) / Association of Suppliers of Household Appliances in the Netherlands,"Postbus 190, 2700 AD Zoetermeer - T: (079) 3531371; Fax: 3531365; E-mail: fme.nl - Members: 34",Househ Wares,image00228.jpg
13958,Netherlands,Vereniging van Lichtdrukkers en Reflectiefotografen,"Koninginneweg 208, 1075 EK Amsterdam - T: (020) 719983",Print Mat; Photos,image00228.jpg
13959,Netherlands,Vereniging van Makelaars in Tabak,"Rokin 93, 1012 KM Amsterdam - T: (020) 6240234; Fax: 6222676",Tobacco,image00228.jpg
13960,Netherlands,Vereniging van Muziekhandelaren en -uitgevers in Nederland,"c/o D.R. de Vries, Buntlaan 11B, 3941 MG Doorn - T: (0343) 416541; Fax: 420415 - Founded: 1909; Members: 400",Music Instr,image00228.jpg
13961,Netherlands,Vereniging van Nederlandsche Makelaars in Scheepsvrachten,"Burg. Koningssingel 21, 3042 NK Rotterdam - T: (010) 156055 - Founded: 1907; Members: 110",Shipping,image00228.jpg
13962,Netherlands,"Vereniging van Nederlandse Agenten, Commissionairs, Makelaars en Taxateurs In Wijn en Gedistilleerd","Van Eeghenlaan 27, 1071 EN Amsterdam - T: (020) 6730331; Fax: 6645466; E-mail: info@va-branche.nl; Internet: http://www.va-branche.nl - Founded: 1949; Members: 25 - Pres: R.H.M. Zey; Gen Secr: R.J.B. Wallast Groenewoud",Wine; Alco Bev,image00228.jpg
13963,Netherlands,Vereniging van Nederlandse Bacon Fabrikanten / Dutch Bacon Producers' Association,"Postbus 3036, 2288 EA Rijswijk - T: (070) 3409984; Fax: 3409944; E-mail: bvo.nl@tip.nl - Gen Secr: H.J. Heler",Meat & Meat Prod,image00228.jpg
13964,Netherlands,"Vereniging van Nederlandse Berelders van Hout tegen Bederf, anders dan door Middel van Creosootolie","Vlagheide 2, 5482 NM Schijndel - T: 64437",Wood Prod,image00228.jpg
13965,Netherlands,Vereniging van Nederlandse Borstelfabrikanten,"Postbus 90154, 5000 LG Tilburg - T: (013) 5944427; Fax: 5944749; E-mail: NBF@ vsam.spaendonk.nl - Founded: 1949 - Gen Secr: A.J.M. Ceelaert",Brush & Broom,image00228.jpg
13966,Netherlands,Vereniging van Nederlandse Creosootinrichtingen,"Vlagheide 2, 5482 NM Schijndel - T: 64437",Wood Prod,image00228.jpg
13967,Netherlands,Vereniging van Nederlandse Dagbladpers / Dutch Newspapers' Association,"Postbus 12040, 1100 AA Amsterdam - T: (020) 4309171; Fax: 4309199; E-mail: gw.guest@ uitgeversverbond.nl - Members: 32 - Gen Secr: Jan Willem Gast",Newspapers,image00228.jpg
13968,Netherlands,Vereniging van Nederlandse Dekkledenverhuurders,"Stationsweg 12-14, 2312 AV Leiden - T: (071) 140741",Leasing,image00228.jpg
13969,Netherlands,Vereniging van Nederlandse Elproduktenfabrikanten,"Postbus 309, 2700 AJ Zoetermeer - T: (079) 3634334; Fax: 3634345; E-mail: sae@pve.agro.nl; Internet: http://www.pve.nl - Founded: 1964; Members: 11 - Pres: A. Van Dijk; Gen Secr: B.M. Dellaert",Eggs & Egg Prod,image00228.jpg
13970,Netherlands,Vereniging van Nederlandse Exporteurs van Aardappelen (VENEVA),"Van Stolkweg 31, 2585 JN Den Haag - T: (070) 512461 - Founded: 1948",Potatoes,image00228.jpg
13971,Netherlands,Vereniging van Nederlandse Fabrikanten van Kartonnages en Flexibele Verpakkingen (KARTORFLEX),"Laan Copes van Cattenburch 79, 2585 EW Den Haag - T: (070) 3123912; Fax: 3636348; E-mail: mail@kartoflex.nl",Pack,image00228.jpg
13972,Netherlands,Vereniging van Nederlandse Glucosefabrieken,"Queridolaan 5, 9721 SZ Groningen - T: (050) 5251482; Fax: 5268548 - Founded: 1912; Members: 4 - Gen Secr: F.P.M. Slijkerman",Sugar,image00228.jpg
13973,Netherlands,Vereniging van Nederlandse Handelaren in Houten Leidingmasten,"Vlagheide 2, 5482 NM Schijndel - T: 64437",Wood Prod,image00228.jpg
13974,Netherlands,Vereniging van Nederlandse Houtondernemingen (VVNH),"Westeinde 6, 1344 BK Almere-Buiten - T: (036) 5321020; Fax: 5321029 - Gen Secr: A. de Boer",Wood,image00228.jpg
13975,Netherlands,Vereniging van Nederlandse Importeurs van Plantenziekten-Bestrijdingsmiddelen,"Velperweg 28, 6824 BJ Arnhem - T: (085) 629014",Pestic,image00228.jpg
13976,Netherlands,Vereniging van Nederlandse Kalkzandsteenproducenten,"Utrechtseweg 38, 1213 TV Hilversum - T: (035) 211553",Rocks & Soils,image00228.jpg
13977,Netherlands,Vereniging van Nederlandse Machinale Garnalendrogers,"Dorpstr 52, 8207 CZ Zoutkamp - T: 1335",Fisheries & Fish Prod,image00228.jpg
13978,Netherlands,Vereniging van Nederlandse Meellmporteurs,"Herengracht 209, 1016 BE Amsterdam",Mills & Milling Equip,image00228.jpg
13979,Netherlands,Vereniging van Nederlandse Papier- en Kartonfabrieken (VNP),"Postbus 731, 2130 AS Hoofddorp - T: (020) 6543055; Fax: 6543064; E-mail: info@unp-online.nl; Internet: http://www.vnp-online.nl - Founded: 1904; Members: 27 - Pres: Dr. W.J. Emmen; Gen Secr: G.J. Koopman",Paper & Pulp,image00228.jpg
13980,Netherlands,Vereniging van Nederlandse Pluimveeconserverenfabrikanten,"Gooweg 14, 2203 AB Noordwijk - T: (01719) 13080",Meat & Meat Prod,image00228.jpg
13981,Netherlands,Vereniging van Nederlandse Praktiserende Architekten,"Kerkplein 6, 7941 BE Meppel - T: (05220) 52400",Archit,image00228.jpg
13982,Netherlands,Vereniging van Nederlandse Slagers,"Diepenhorstlaan 3, 2288 EW Rijswijk - T: (070) 906365",Meat & Meat Prod,image00228.jpg
13983,Netherlands,Vereniging van Nederlandse Sulkerfabrikanten en Raffinadeurs,"Postbus 3411, 4800 MG Breda - T: (031) 76279000; Fax: 76279386",Sugar,image00228.jpg
13984,Netherlands,"Vereniging van Nederlandse Triplex-, Fineer- en Szaanplatenfabrikanten","Van Eeghenstr 66, 1071 GK Amsterdam - T: (020) 7223219",Wood Prod,image00228.jpg
13985,Netherlands,Vereniging van Nederlandse Verveners en Turfstrooiselfabrikanten,"Ruitenkamp 32, 9561 LG Ter Apel - T: 3013",Peat,image00228.jpg
13986,Netherlands,Vereniging van Nederlandse Visconservenfabrieken,"Prinsenlaan 3, 3732 GN De Bilt - T: 761845/46 - Founded: 1949",Fisheries & Fish Prod,image00228.jpg
13987,Netherlands,Vereniging van Noord-Nederlandse Scheepvaartkantoren,"Venuslaan 111, 9742 KM Groningen - T: (050) 778605",Shipping,image00228.jpg
13988,Netherlands,Vereniging van Noordhollandse Waterschappen,"Westerweg 79, 1815 DD Alkmaar - T: (072) 115805",Water,image00228.jpg
13989,Netherlands,Vereniging van Oesterkwekers en Exporteurs,"Langeville 19, 4401 GL Yerseke - T: 1702",Fisheries & Fish Prod,image00228.jpg
13990,Netherlands,Vereniging van Papiergroothandelaren (VPG),"A. Goekooplaan 5, 2517 JX Den Haag - T: (070) 3546811; Fax: 3512777; E-mail: vpg@ verbondgroothandel.nl - Members: 11; Member/Branch of: Euprop - Pres: E. de Voogd; Gen Secr: L. Antonini",Paper & Pulp,image00228.jpg
13991,Netherlands,"Vereniging van Professioneel en Management Personeel van Du Pont de Nemours Nederland, VHP Du Pont","Hoge Zijde 54, 4854 AJ Bavel - T: 659",Managers; Chem Prod,image00228.jpg
13992,Netherlands,Vereniging van Reeders van Visschersvaartuigen,"Trawlerkade 60, 1576 CC IJmuiden - T: (02550) 14292 - Founded: 1907",Shipping,image00228.jpg
13993,Netherlands,Vereniging van Rijksaccountants,"Balearen 20, 2904 VD Capelle ad Ijssel",Account,image00228.jpg
13994,Netherlands,"Vereniging van Rollluiken-, Marklezen- en Zonweringbedrijven","Stationsweg 12-14, 2312 AV Leiden - T: (071) 140741 - Founded: 1923",Jalous,image00228.jpg
13995,Netherlands,"Vereniging van Scheepsbenodinghedenhandelaren, Zellmakers en Scheepstulgurs","Stationsweg 12-14, 2312 AV Leiden - T: (071) 140741 - Founded: 1923",Ship Equip,image00228.jpg
13996,Netherlands,Vereniging van Schippers-Eigenaren (VSE),"Lageweg 2, 2222 AG Katwijk - T: (01718) 23450, 71152 - Founded: 1935; Members: 35",Shipping,image00228.jpg
13997,Netherlands,Vereniging van Staaltoeleveranciers in Nederland (VEST),"Koninginnegracht 32, 2514 AC Den Haag - T: (070) 3450200; Fax: 3636681; E-mail: info@ staalfederatie.nl; Internet: http://www.staalfederatie.nl - Founded: 1919; Members: 38; Member/Branch of: FIANATM, FENA - Pres: P.M.F. Oostdam; Gen Secr: Dr. F.R.M. Geurts",Iron & Steel,image00228.jpg
13998,Netherlands,Vereniging van Uitgeversvertegenwoordigers,"Westerstr 62, 1521 ZE Wormerveer",Repr & Agents,image00228.jpg
13999,Netherlands,Vereniging van Vergroothandelaren in Nederland (VVVH),"Postbus 29822, 2502 LV Den Haag - Founded: 1948","Paint, varn, inks",image00228.jpg
14000,Netherlands,Vereniging van Verhuurders van Grondverzetmachines,"Marelaan 35, 3454 SA De Meem",Leasing; Constr Mach,image00228.jpg
14001,Netherlands,Vereniging van Waterbedrijven In Nederland,"Sir Winston Churchilllaan 273, 2288 EA Rijswijk - T: (070) 4144750; Fax: 41447420; E-mail: vewin@vewin.nl; Internet: http://www.waterleiding.nl",Water,image00228.jpg
14002,Netherlands,Vereniging VNO-NCW (NCW),"Postbus 93002, 2509 AA Den Haag - T: (070) 3490349; Fax: 3490300; E-mail: http://www.vno-ncw.nl - Founded: 1995; Members: 150; Members: 8000; Member/Branch of: UNICE - Pres: J.H. Schraven; Gen Secr: N.J.J. Van Kesteren",Employers,image00228.jpg
14003,Netherlands,Vereniging voor de Aardappelverwerkende Industrie (VAVI),"Van Stolkweg 31, 2585 JN Den Haag - T: (070) 512461 - Founded: 1960",Potato Prod,image00228.jpg
14004,Netherlands,Vereniging voor de Bakkerij- en Zoetwarenindustrie / Bakery and Confectionery Industries' Association,"Bankastr 131B, 2585 EL Den Haag - T: (070) 3554700; Fax: 3584679; E-mail: vbz@vbz.nl - Members: 160 - Gen Secr: J.N.C. Van der Bruggen",Cake & Pastr; Choc & Candy,image00228.jpg
14005,Netherlands,Vereniging voor de Groot- en Tussenhandel In Groenten en Fruit,"Postbus 3229, 1001 AB Amsterdam",Commerce,image00228.jpg
14006,Netherlands,Vereniging voor de Landelijke Eigendom,"Julianastr 26, 1441 EP Purmerend - T: (02990) 21071",Real Est,image00228.jpg
14007,Netherlands,Vereniging voor Distributie-Economie (VEDIS),"Postbus 7001, 2701 AA Zoetermeer - T: (079) 413634",Commerce,image00229.jpg
14008,Netherlands,Vereniging voor Nederlandsche Bergsbedrijven,"Postbus 970, 3000 AZ Rotterdam - T: (010) 365211",Salvages,image00229.jpg
14009,Netherlands,Vereniging voor Waterleidingbelangen in Nederland (VWN),"Sir Winston Churchilllaan 273, 2280 AB Rijswijk - T: (070) 4144750; Fax: 4144420; E-mail: vwn@vewin.nl; Internet: http://www.vwn.nl - Founded: 1899; Members: 1300; Member/Branch of: IWSA",Water,image00229.jpg
14010,Netherlands,"VHP METALEKTRO, Vakorganisatie van het Middelbaar en Hoger Personeel","Randhoeve 223, 3995 GA Houten - T: (03403) 94842; Fax: 51932 - Founded: 1974",Managers,image00229.jpg
14011,Netherlands,Voorlichtingsbureau Vlees / Meat Board,"Treubstr 17, 2288 EH Rijswijk - T: (070) 3991155; Fax: 3906830; E-mail: info@vleesinfo.nl; Internet: http://www.vleesinfo.nl - Members: 18 - Gen Secr: Vons Van Leuwen",Meat & Meat Prod,image00229.jpg
14012,Netherlands,Werkgroep van Winkelinrichtingsbedrijven (WWI),"Sportlaan 40, 2566 LB Den Haag - T: (070) 469646",Shop Install,image00229.jpg
14013,Netherlands,World Union of Wholesale Markets (WUWM),"Laan Copes Van Cattenburch 60A, 2585 CG Den Haag - T: (070) 3066066; Fax: 3500496; Maria Cavit - Founded: 1957; Members: 144",Fisheries & Fish Prod,image00229.jpg
14014,Netherlands,Zeeland Seaports,"Postbus 1056, 4388 ZH Oost-Souburg - T: (0115) 647400; Fax: 647510; Internet: http://www.zeeland-seaports.com - Founded: 1970; Member/Branch of: IAPH, ESPO, PIANC",Harbours,image00229.jpg
14015,Netherlands,Zeeuwse Groentetelers Organisatie,"Westsingel 58, 4461 DM Goes - T: (01100) 16440",Fruit & Veget,image00229.jpg
14016,Netherlands,Zuidelijke Land- en Tuinbouw Organisatie (ZLTO),"Spoorlaan 350, 5038 CC Tilburg - T: (013) 5836583; Fax: 5435579; Internet: http://www.wxs.nl - Founded: 1896; Members: 23000 - Pres: A. Vermeer; Gen Secr: G. Van Oosten",Fruit & Veget,image00229.jpg
14017,Netherlands,Zuidhollandse Waterschapsbond,"Postbus 469, 3300 AL Dordrecht - T: (015) 121033",Water,image00229.jpg
14018,Netherlands Antilles,Aruba Hotel and Tourism Association,"Postbus 542, Oranjestad, Aruba - T: (08) 22607; Fax: 24202",Restaur & Hotels; Tourism,image00229.jpg
14019,Netherlands Antilles,Aruba Trade and Industry Association,"Postbus 562, Oranjestad, Aruba - T: (08) 27593; Fax: 33068 - Founded: 1945",Commerce,image00229.jpg
14020,Netherlands Antilles,Bonaire Hotel and Tourism Association,"Kralendijk, Bonaire - T: 7175134; Fax: 7178534; E-mail: info@bonahata.org; Internet: http://www.bonaireresorts.com - Founded: 1985; Members: 60 - Pres: Marion Wilson",Restaur & Hotels; Tourism,image00229.jpg
14021,Netherlands Antilles,Central General di Trahado di Corsow,"Postbus 2078, Willemstad, Curaçao - T: (09) 623995; Fax: 627700 - Founded: 1949",Labour Unions,image00229.jpg
14022,Netherlands Antilles,Curaçao Hotel and Tourism Association,"Postbus 6115, Piscadera Bay, Curaçao - T: (09) 636260; Fax: 636445",Restaur & Hotels; Tourism,image00229.jpg
14023,Netherlands Antilles,Curaçaosche Federatie van Werknemers,"Schouwbergweg 44, Willemstad, Curaçao - T: (09) 76300 - Founded: 1964; Members: 2000",Labour Unions,image00229.jpg
14024,Netherlands Antilles,Federashon di Trahadonan Arubano,"Bernardstr 23, San Nicolaas, Aruba - T: (08) 45448; Fax: 45504 - Founded: 1964",Labour Unions,image00229.jpg
14025,Netherlands Antilles,Independent Oil Workers' Federation,"Grensweg 7, Sint Nicolaas, Aruba - Founded: 1961",Labour Unions,image00229.jpg
14026,Netherlands Antilles,Sint Maarten Hospitality and Trade Association,"Postbus 486, Philipsburg, Sint Maarten - T: 5420108; Fax: 5420107; info@shta.com; http://www.shta.com - 180 - Pres: Emil Lee",Restaur & Hotels; Commerce,image00229.jpg
14027,New Caledonia,Chambre d'Agriculture,"BP 111, Nouméa - T: 272056; Fax: 284587 - Founded: 1909; Members: 46",Agri,image00229.jpg
14028,New Caledonia,Fédération Patronale de Nouvelle-Calédonie et Dépendances,"BP 466, Nouméa - T: 273525; Fax: 274037 - Founded: 1936; Members: 125",Employers,image00229.jpg
